 begins_at open_price close_price high_price low_price
244 2016-10-18T00:00:00Z 12.51 12.51 12.51 12.51
245 2016-10-19T00:00:00Z 11.93 11.93 11.93 11.93
246 2016-10-20T00:00:00Z 12.08 12.08 12.08 12.08
247 2016-10-21T00:00:00Z 12.0 12.0 12.0 12.0
248 2016-10-22T00:00:00Z 12.04 12.04 12.04 12.04
249 2016-10-23T00:00:00Z 12.05 12.05 12.05 12.05
250 2016-10-24T00:00:00Z 11.98 11.98 11.98 11.98
251 2016-10-25T00:00:00Z 11.59 11.59 11.59 11.59
252 2016-10-26T00:00:00Z 11.5 11.5 11.5 11.5
253 2016-10-27T00:00:00Z 11.43 11.43 11.43 11.43
254 2016-10-28T00:00:00Z 11.07 11.07 11.07 11.07
255 2016-10-29T00:00:00Z 10.36 10.36 10.36 10.36
256 2016-10-30T00:00:00Z 11.35 11.35 11.35 11.35
257 2016-10-31T00:00:00Z 11.01 11.01 11.01 11.01
258 2016-11-01T00:00:00Z 10.7 10.7 10.7 10.7
259 2016-11-02T00:00:00Z 10.87 10.87 10.87 10.87
260 2016-11-03T00:00:00Z 10.82 10.82 10.82 10.82
261 2016-11-04T00:00:00Z 11.11 11.11 11.11 11.11
262 2016-11-05T00:00:00Z 11.07 11.07 11.07 11.07
263 2016-11-06T00:00:00Z 10.89 10.89 10.89 10.89
264 2016-11-07T00:00:00Z 11.0 11.0 11.0 11.0
265 2016-11-08T00:00:00Z 10.91 10.91 10.91 10.91
266 2016-11-09T00:00:00Z 10.79 10.79 10.79 10.79
267 2016-11-10T00:00:00Z 10.6 10.6 10.6 10.6
268 2016-11-11T00:00:00Z 10.26 10.26 10.26 10.26
269 2016-11-12T00:00:00Z 10.0 10.0 10.0 10.0
270 2016-11-13T00:00:00Z 10.22 10.22 10.22 10.22
271 2016-11-14T00:00:00Z 10.05 10.05 10.05 10.05
272 2016-11-15T00:00:00Z 10.4 10.4 10.4 10.4
273 2016-11-16T00:00:00Z 9.96 9.96 9.96 9.96
274 2016-11-17T00:00:00Z 9.98 9.98 9.98 9.98
275 2016-11-18T00:00:00Z 9.52 9.52 9.52 9.52
276 2016-11-19T00:00:00Z 9.83 9.83 9.83 9.83
277 2016-11-20T00:00:00Z 9.5 9.5 9.5 9.5
278 2016-11-21T00:00:00Z 9.6 9.6 9.6 9.6
279 2016-11-22T00:00:00Z 9.87 9.87 9.87 9.87
280 2016-11-23T00:00:00Z 9.79 9.79 9.79 9.79
281 2016-11-24T00:00:00Z 9.4 9.4 9.4 9.4
282 2016-11-25T00:00:00Z 9.51 9.51 9.51 9.51
283 2016-11-26T00:00:00Z 9.5 9.5 9.5 9.5
284 2016-11-27T00:00:00Z 8.91 8.91 8.91 8.91
285 2016-11-28T00:00:00Z 8.77 8.77 8.77 8.77
286 2016-11-29T00:00:00Z 8.37 8.37 8.37 8.37
287 2016-11-30T00:00:00Z 8.64 8.64 8.64 8.64
288 2016-12-01T00:00:00Z 8.39 8.39 8.39 8.39
289 2016-12-02T00:00:00Z 7.45 7.45 7.45 7.45
290 2016-12-03T00:00:00Z 8.1 8.1 8.1 8.1
291 2016-12-04T00:00:00Z 7.55 7.55 7.55 7.55
292 2016-12-05T00:00:00Z 6.77 6.77 6.77 6.77
293 2016-12-06T00:00:00Z 7.8 7.8 7.8 7.8
294 2016-12-07T00:00:00Z 8.56 8.56 8.56 8.56
295 2016-12-08T00:00:00Z 8.3 8.3 8.3 8.3
296 2016-12-09T00:00:00Z 8.64 8.64 8.64 8.64
297 2016-12-10T00:00:00Z 8.31 8.31 8.31 8.31
298 2016-12-11T00:00:00Z 8.46 8.46 8.46 8.46
299 2016-12-12T00:00:00Z 8.45 8.45 8.45 8.45
300 2016-12-13T00:00:00Z 8.47 8.47 8.47 8.47
301 2016-12-14T00:00:00Z 8.46 8.46 8.46 8.46
302 2016-12-15T00:00:00Z 7.75 7.75 7.75 7.75
303 2016-12-16T00:00:00Z 7.89 7.89 7.89 7.89
304 2016-12-17T00:00:00Z 7.65 7.65 7.65 7.65
305 2016-12-18T00:00:00Z 7.93 7.93 7.93 7.93
306 2016-12-19T00:00:00Z 7.77 7.77 7.77 7.77
307 2016-12-20T00:00:00Z 7.58 7.58 7.58 7.58
308 2016-12-21T00:00:00Z 7.95 7.95 7.95 7.95
309 2016-12-22T00:00:00Z 7.81 7.81 7.81 7.81
310 2016-12-23T00:00:00Z 7.25 7.25 7.25 7.25
311 2016-12-24T00:00:00Z 7.29 7.29 7.29 7.29
312 2016-12-25T00:00:00Z 7.22 7.22 7.22 7.22
313 2016-12-26T00:00:00Z 7.29 7.29 7.29 7.29
314 2016-12-27T00:00:00Z 7.23 7.23 7.23 7.23
315 2016-12-28T00:00:00Z 8.03 8.03 8.03 8.03
316 2016-12-29T00:00:00Z 8.38 8.38 8.38 8.38
317 2016-12-30T00:00:00Z 8.54 8.54 8.54 8.54
318 2016-12-31T00:00:00Z 8.1 8.1 8.1 8.1
319 2017-01-01T00:00:00Z 8.24 8.24 8.24 8.24
